index	section	title	bvid	aid	cid	url
410	正片	80万开演绎酒吧，每月硬亏12万！老板和店长全是酒蒙子，问啥都不知道！  @勇哥餐饮原创	BV1M1ja6SEa6	116771604400310	39221397089	https://www.bilibili.com/video/BV1M1ja6SEa6/
411	正片	垃圾位置也敢要15万！开餐酒吧，用妹子钓翘嘴！@勇哥餐饮原创	BV1qHjz6JE3W	116776067270902	39238698926	https://www.bilibili.com/video/BV1qHjz6JE3W/
412	正片	老6弟弟的餐饮梦，10万开糖水，刚开业就送给家中姐妹。@勇哥餐饮原创	BV1aMjB6uEtP	116776872447453	39243485123	https://www.bilibili.com/video/BV1aMjB6uEtP/
413	正片	独一无二的位置，医院里卖咖啡，年赚70万！@勇哥餐饮原创	BV1LQjk6xEN1	116780009786185	39254298273	https://www.bilibili.com/video/BV1LQjk6xEN1/
414	正片	天上掉馅饼！年销140万的蜜雪，35万就能拿下！@勇哥餐饮原创	BV1znjE6bEMe	116780680873842	39256984622	https://www.bilibili.com/video/BV1znjE6bEMe/
415	正片	投60万卖玉米糖水，月亏2万坚持不住啦！ @勇哥餐饮原创	BV1cCjH63EEG	116782761248743	39268845834	https://www.bilibili.com/video/BV1cCjH63EEG/
416	正片	考公大楼上开健身餐吧，勇哥痛批都是幻想！@勇哥餐饮原创	BV1zej46QEnL	116785948919892	39279067450	https://www.bilibili.com/video/BV1zej46QEnL/
417	正片	姑娘要砸17万开杂牌咖啡，12元的冰美式能吸引学生？@勇哥餐饮原创	BV1zBjb6oEri	116786737448872	39282936575	https://www.bilibili.com/video/BV1zBjb6oEri/
418	正片	19.8的自助快餐，全是给老板上课的！月亏2万怎么救？@勇哥餐饮原创	BV1tCj86VErX	116787979029388	39289684675	https://www.bilibili.com/video/BV1tCj86VErX/
419	正片	敢和老乡鸡PK，负债60万还看不清自己，勇哥怒喷犟种！ @勇哥餐饮原创	BV1fp7P6REjB	116792240507498	39307380788	https://www.bilibili.com/video/BV1fp7P6REjB/
420	正片	吃着火锅唱着歌，就把钱亏没啦！既可怜，又可恨！@勇哥餐饮原创	BV12K7P6iEyK	116792760536043	39310920755	https://www.bilibili.com/video/BV12K7P6iEyK/
421	正片	刚赚钱就要开分店，这也太飘了吧！还是上来忽悠人的？@勇哥餐饮原创	BV1Js7K6wEYF	116793062460135	39313343541	https://www.bilibili.com/video/BV1Js7K6wEYF/
422	正片	80万加盟烤肉，6个月全亏光！这下钩子不痒了吧！@勇哥餐饮原创	BV1Up7N6CEdi	116794001984784	39318849106	https://www.bilibili.com/video/BV1Up7N6CEdi/
423	正片	犟种的三文鱼发财梦！勇哥团队齐上阵，劝到心力交瘁！@勇哥餐饮原创	BV1Xrj16fEaC	116797407757599	39332479952	https://www.bilibili.com/video/BV1Xrj16fEaC/
424	正片	令人窒息的神人！让媳妇负债开奶茶，近40万打水漂！让人血压飙升！@勇哥餐饮原创	BV1HWj16GE2b	116797609150281	39333529523	https://www.bilibili.com/video/BV1HWj16GE2b/
425	正片	找不到真蜜雪，33万开“逃亡奶茶”，刚开业就要关门大吉！@勇哥餐饮原创	BV1fhjm65EdY	116798632496491	39339820597	https://www.bilibili.com/video/BV1fhjm65EdY/
426	正片	骚年！来爽一把游戏烧烤，免费玩PS5！@勇哥餐饮原创	BV1aWj26cE1M	116799370692687	39344278714	https://www.bilibili.com/video/BV1aWj26cE1M/
427	正片	放弃国企工作，偏要加盟快餐！到底是怎么想的？ @勇哥餐饮原创	BV1fuj266Ebg	116799320427893	39343886011	https://www.bilibili.com/video/BV1fuj266Ebg/
428	正片	仙女开烘焙天天亏，好闺蜜还在捧杀！勇哥让其闭嘴！@勇哥餐饮原创	BV1sGjR6rEyo	116802894040366	39357581577	https://www.bilibili.com/video/BV1sGjR6rEyo/
429	正片	刚结束连麦，就把勇哥挂小红薯！ @勇哥餐饮原创	BV1sYj96MEbt	116802994636232	39358367022	https://www.bilibili.com/video/BV1sYj96MEbt/
430	正片	20万开糖水只卖80块，半个月就要亏光！附近蜜雪老板看其可怜 推荐勇哥 @勇哥餐饮原创	BV1YEjd6xE4D	116804252929542	39366102902	https://www.bilibili.com/video/BV1YEjd6xE4D/
431	正片	虽然勇哥说服了我，但我就是想开！三文鱼の创业幻想 @勇哥餐饮原创	BV1bWj965ELr	116803430846149	39360597167	https://www.bilibili.com/video/BV1bWj965ELr/
432	正片	小伙宁愿睡地板，也要当老板！勇哥看好邀他入职  @勇哥餐饮原创	BV1eZjd6fEmb	116805762942223	39376457147	https://www.bilibili.com/video/BV1eZjd6fEmb/
433	正片	宝妈加盟山东奶茶，8个月赔光18万！勇哥表示心累无奈  @勇哥餐饮原创	BV16s7b68E1s	116808682045711	39386549738	https://www.bilibili.com/video/BV16s7b68E1s/
434	正片	勇哥爆笑吃瓜！生意保不住，还要被女友甩？为什么被同行摸黑？ @勇哥餐饮原创	BV1HT7a6zE4q	116809386690471	39391006464	https://www.bilibili.com/video/BV1HT7a6zE4q/
435	正片	刷小红薯加盟奶茶，20天赔光20万！勇哥质问不吱声   @勇哥餐饮原创	BV1ws7h6uE99	116809856517495	39394413350	https://www.bilibili.com/video/BV1ws7h6uE99/
436	正片	小伙要和老乡鸡、必胜客PK，老子打的就是精锐！@勇哥餐饮原创	BV1Mv7a6nEHD	116811165074856	39403193940	https://www.bilibili.com/video/BV1Mv7a6nEHD/
437	正片	混音师梦碎北京！开烤肉赔光300万！勇哥：神仙来了也难救！@勇哥餐饮原创	BV1Kt7q6hEAr	116814403145109	39415840812	https://www.bilibili.com/video/BV1Kt7q6hEAr/
438	正片	恭喜小伙发财，捡漏好位置！勇哥在线支招更上一层楼 @勇哥餐饮原创	BV1NK7V6tEw4	116814772178273	39417941857	https://www.bilibili.com/video/BV1NK7V6tEw4/
439	正片	姐妹加盟奶茶赔光40万！想要维权只喊口号！极致烧脑的一家人 @勇哥餐饮原创	BV11b756hEse	116815678211690	39424101938	https://www.bilibili.com/video/BV11b756hEse/
440	正片	大孝子白嫖老爹，勇哥：让老爹干19个小时！土豆粉店就赚钱了！@勇哥餐饮原创	BV1cc7j6bEW5	116817087498051	39432160992	https://www.bilibili.com/video/BV1cc7j6bEW5/
441	正片	不听劝阻硬要接盘，两口子梦碎水果捞！@勇哥餐饮原创	BV1sq7E6rEpe	116819469798182	39440418722	https://www.bilibili.com/video/BV1sq7E6rEpe/
442	正片	臭水沟上开农家乐，月房租100块！大家看看能不能干？ @勇哥餐饮原创	BV1u97H6tERd	116821617347343	39453133645	https://www.bilibili.com/video/BV1u97H6tERd/
443	正片	加盟小火锅 钱给完了，心慌找勇哥认可，说了不能干，被对方质疑太年轻！@勇哥餐饮原创	BV1Q97W6NEph	116822389033873	39457918313	https://www.bilibili.com/video/BV1Q97W6NEph/
444	正片	30万开糖水店，不知道把钱花那了？ @勇哥餐饮原创	BV1ETTT6TEKS	116825660654567	39470042785	https://www.bilibili.com/video/BV1ETTT6TEKS/
445	正片	因为爱吃，姑娘投10万开糖水，啥都不懂就敢创业！@勇哥餐饮原创	BV178TM6gEeT	116826700777310	39475875194	https://www.bilibili.com/video/BV178TM6gEeT/
446	正片	为了家里蹲女儿，负债开咖啡店20天亏光！@勇哥餐饮原创	BV1eVLi6PERQ	116616213824179	38518524322	https://www.bilibili.com/video/BV1eVLi6PERQ/
447	正片	一家人没有一个清醒的！妈妈催儿子加盟山东火锅，半年时间全亏光25万！ @勇哥餐饮原创	BV1ZX96BmER3	116481291652342	37907598681	https://www.bilibili.com/video/BV1ZX96BmER3/
448	正片	i人专属火锅，日亏2.5万！气的勇哥直吸氧。（重庆i你老己火锅）@勇哥餐饮原创	BV1fDGk6HE7c	116644735160204	38643174252	https://www.bilibili.com/video/BV1fDGk6HE7c/
449	正片	香港1百平店+装修700万！只为开家米线店？ @勇哥餐饮原创	BV1Ug9zB4E4k	116480200935234	37900454893	https://www.bilibili.com/video/BV1Ug9zB4E4k/
450	正片	负债5万凑18万开店，被餐饮博主推荐开杂牌，每天倒亏500  @勇哥餐饮	BV1h1596GEA7	116571972372428	38326241977	https://www.bilibili.com/video/BV1h1596GEA7/
451	正片	负债15万加盟快餐，对方保证半年回本，结果每月亏损1万8！ @勇哥餐饮原创	BV1n8RsB3EF1	116526069843615	38125374309	https://www.bilibili.com/video/BV1n8RsB3EF1/
452	正片	奶茶大厦旁边的漂亮饭，25万开店日亏30块。有卧龙的地方必有凤雏！@勇哥餐饮原创	BV1HMR5B2ETt	116503001369462	38027919455	https://www.bilibili.com/video/BV1HMR5B2ETt/
453	正片	30万开杂酱面+刨冰，位置差月亏1.5万。老大姐不甘心还想要拯救一下。。。   @勇哥餐饮原创	BV1eR9sBcEzB	116488639940486	37951506254	https://www.bilibili.com/video/BV1eR9sBcEzB/
454	正片	负债90万的工程老板，还要负债10万开果汁轻食。勇哥打碎老板餐饮创业梦。  @勇哥餐饮原创	BV1kT9hB4E6p	116491659773867	37964484501	https://www.bilibili.com/video/BV1kT9hB4E6p/
455	正片	韭菜嫂子30万加盟糖葫芦，带冤种表弟发财，一口气连开四家店！勇哥：等亏光再找我们。@勇哥餐饮原创	BV1htofBtEAN	116469094482024	37837868480	https://www.bilibili.com/video/BV1htofBtEAN/
456	正片	60万开奶茶漂亮饭，打造网红打卡点，东西太贵没复购，每天亏700块怎么改？  @勇哥餐饮原创	BV1oBZFBzEgE	116470403105289	37846125331	https://www.bilibili.com/video/BV1oBZFBzEgE/
457	正片	2000平超大院子改烧烤大排档，投30万需日销4500才能不亏本。（山西）@勇哥餐饮原创	BV1tDovBsE8Y	116470990308885	37850582718	https://www.bilibili.com/video/BV1tDovBsE8Y/
458	正片	负债50万干餐饮，不听劝告老婆以泪洗面。最后每月亏损3万山穷水尽，勇哥也无能为力。  @勇哥餐饮原创	BV1jroDB2EaV	116463457337952	37805752840	https://www.bilibili.com/video/BV1jroDB2EaV/
459	正片	30万加盟小火锅，没人认知亏损60万！房子也抵押了， 能借的都借遍了，夫妻二人的天塌了。  @勇哥餐饮原创	BV1sAo7BeEeC	116459313433575	37782818282	https://www.bilibili.com/video/BV1sAo7BeEeC/
460	正片	犟种30万开咖啡简餐，认为自己强的可怕！勇哥直言啥都不懂，直接把钱捐了。  @勇哥餐饮原创	BV1qtoYBaEYQ	116453223236241	37748737136	https://www.bilibili.com/video/BV1qtoYBaEYQ/
461	正片	小伙摆摊卖汉堡，刚赚点钱就要抵押房子开店！是深思熟虑还是飘了？ @勇哥餐饮原创	BV1fToVB5Emm	116457669198917	37771021780	https://www.bilibili.com/video/BV1fToVB5Emm/
462	正片	宝妈2年前不听勇哥劝，偏要20万开蛋糕店，一分钱没赚到还嘴硬说没亏！连线勇哥观看新位置，装修又被坑。  @勇哥餐饮原创	BV1TwoMBVErw	116454498239149	37756273450	https://www.bilibili.com/video/BV1TwoMBVErw/
463	正片	宝妈搞服装亏了100万，为了奋斗又开麻辣烫，开业后每月亏1万。 这是越努力越亏钱啊！ @勇哥餐饮原创	BV1Mzd1BSEyd	116440338400943	37679990642	https://www.bilibili.com/video/BV1Mzd1BSEyd/
464	正片	躺平父亲为了向儿子证明自己，要砸40万开奶茶，还想加盟图书！ @勇哥餐饮原创	BV1w1oPBtEQV	116435170953146	37656200572	https://www.bilibili.com/video/BV1w1oPBtEQV/
465	正片	韭菜成精啦！70万加盟火锅，总部全程代管每天亏80块。  @勇哥餐饮原创	BV14NdfBJEaK	116430372604743	37634903866	https://www.bilibili.com/video/BV14NdfBJEaK/
466	正片	投54万在医院里开奶茶烘焙店，开业即倒闭！ 勇次郎：就说老婆跑了，赶紧往外转。  @勇哥餐饮原创	BV1WodSBXEj8	116442083098810	37690477937	https://www.bilibili.com/video/BV1WodSBXEj8/
467	正片	小伙被老阿姨魅惑，从海南跑到云南花16万接手亏钱店铺。每天亏4百气的勇哥扇自己！ @勇哥餐饮原创	BV1RgdqBiEWR	116418259520172	37572971624	https://www.bilibili.com/video/BV1RgdqBiEWR/
468	正片	19岁小伙开火锅，自认为选址完美。勇哥回应辣鸡位置，开了必亏！小伙偏要要试一试。@勇哥餐饮原创	BV1judjB2EBX	116420658595766	37587848192	https://www.bilibili.com/video/BV1judjB2EBX/
469	正片	豆包推荐加盟派乐汉堡，先从建房开始搞起！ 勇哥成功截流加盟。 @勇哥餐饮原创	BV15xdpBFEES	116425205221975	37609210635	https://www.bilibili.com/video/BV15xdpBFEES/
470	正片	上海姑娘开拌饭，开业一年赔光35万！ @勇哥餐饮原创	BV1a3QJBME2K	116407807312063	37524407204	https://www.bilibili.com/video/BV1a3QJBME2K/
471	正片	犟种的发财梦，加盟烧烤以为能日销过万，还能年入百万？这是被赚钱蒙蔽了双眼。                @勇哥餐饮原创	BV1zEQnBHErY	116408948097195	37530373779	https://www.bilibili.com/video/BV1zEQnBHErY/
472	正片	大姐加盟24小时自助小酒馆，每天只卖1块钱！2个月亏光！（大姐自愿爆出为民除害）@勇哥餐饮原创	BV1g4QxBHEjv	116394771351401	37460577534	https://www.bilibili.com/video/BV1g4QxBHEjv/
473	正片	中医馆里卖中药馒头，每天挂0蛋！白天做好晚上倒垃圾桶  @勇哥餐饮原创	BV1MUQsBEESN	116395258022430	37463000610	https://www.bilibili.com/video/BV1MUQsBEESN/
474	正片	退伍小伙从云南跑到成都加盟云南米线！勇哥:你脑袋里装的是泡菜吗？ 还和在西Z工作的媳妇分居两地。@勇哥餐饮原创	BV12WdWBJEz1	116426379625023	37616551010	https://www.bilibili.com/video/BV12WdWBJEz1/
475	正片	姐弟羊入虎口，到快招圣地加盟小罐酸奶，投26万换来月亏2W，化身房东打工仔！ @勇哥餐饮原创	BV1CqQGBTE3B	116403529123512	37504749192	https://www.bilibili.com/video/BV1CqQGBTE3B/
476	正片	打工变接盘侠！3万接手烧饼加盟，总投12万硬开一年彻底凉了！ @勇哥餐饮原创	BV1RZQxBFErD	116396583289870	37470604119	https://www.bilibili.com/video/BV1RZQxBFErD/
477	正片	180万开水帘洞火锅后续：又要加盟福鹿家！还迷上了王者荣耀里面的种菜！@勇哥餐饮原创	BV17doLBnEZx	116460051695510	37787927200	https://www.bilibili.com/video/BV17doLBnEZx/
478	正片	砸180万开水帘洞火锅，太花哨像妖精洞！女老板太懒要勇哥帮忙运营  @勇哥餐饮原创	BV1x6DyBhEkk	116386785396332	37426170229	https://www.bilibili.com/video/BV1x6DyBhEkk/
479	正片	60万开漂亮饭月亏1.5万，9个员工倒清闲。勇哥：先砍掉7个店员！@勇哥餐饮原创	BV1mdDCBhEUy	116385191559810	37416733362	https://www.bilibili.com/video/BV1mdDCBhEUy/
480	正片	200W开龙虎象火锅，年租金13万，月销70W才能保本！800平米的店居然没有停车位。@勇哥餐饮原创	BV16C9LB2Emg	116327494714529	37140892553	https://www.bilibili.com/video/BV16C9LB2Emg/
481	正片	心理医生有点犟，非要50万加盟汉堡！勇哥真的劝不住。 @勇哥餐饮原创	BV1yTDvBAE7t	116362794108466	37311742103	https://www.bilibili.com/video/BV1yTDvBAE7t/
482	正片	这位姑娘有点犟，要在上海开三文鱼刺身，勇哥有点劝不动。 @勇哥餐饮原创	BV1wT9JBZE7P	116329289876589	37151377416	https://www.bilibili.com/video/BV1wT9JBZE7P/
483	正片	人到中年负债几十万，开理发小吃店。又想加入咖啡！理发时间喝咖啡。 @勇哥餐饮原创	BV1a19TBVE11	116338903223283	37197972461	https://www.bilibili.com/video/BV1a19TBVE11/
484	正片	犟种转店被套路，勇哥：你真是个猪啊！不撞南墙不回头。真的劝不住，这钱是非亏不可吗？ @勇哥餐饮原创	BV11K9cB1Eeh	116334675363059	37175363351	https://www.bilibili.com/video/BV11K9cB1Eeh/
485	正片	80万加盟杂牌奶茶，总部早已失联，大姐苦苦坚持每天只赚2块钱！@勇哥餐饮原创	BV1BCQYBXEzZ	116400995696763	37490002851	https://www.bilibili.com/video/BV1BCQYBXEzZ/
486	正片	老哥60万开奶茶，称6年0闭店率！没想到每个月亏2万7！开业5个月就要洗白  @勇哥餐饮原创	BV1SMDXBsENB	116392355432252	37453105391	https://www.bilibili.com/video/BV1SMDXBsENB/
487	正片	30万开米线店，每月亏2万多！位置选在宵夜一条街！老板真是“人才”  @勇哥餐饮原创	BV1bjXZBGEKn	116334390214747	37174247901	https://www.bilibili.com/video/BV1bjXZBGEKn/
488	正片	22万自营咖啡店，每月还能亏1万5！勇次郎给快招道歉：有没有你们他们都要亏钱。 （补档） @勇哥餐饮原创	BV1iRSoB1EYd	116356754178729	37284481385	https://www.bilibili.com/video/BV1iRSoB1EYd/
489	正片	小伙子真是大好人！11万接下朋友亏钱酒馆，自以为有能力改善经营。 @勇哥餐饮原创	BV1XxdCBSECF	116437771421403	37671798411	https://www.bilibili.com/video/BV1XxdCBSECF/
490	正片	小伙的砂锅菜开业前心虚了，对周围数据一问三不知，听亲戚说地方好就敢开！11万的投入会不会血本无归？ @勇哥餐饮原创	BV19H97BzEN3	116328568456966	37146788899	https://www.bilibili.com/video/BV19H97BzEN3/
491	正片	三孩宝妈负债加盟奶茶，差点被割15万！勇哥成功截流。@勇哥餐饮原创	BV1i5RcBPExG	116511205229657	38067308025	https://www.bilibili.com/video/BV1i5RcBPExG/
492	正片	老哥要在城中村开熟食店，可这房子“有点危”。@勇哥餐饮	BV185XUBQEYu	116310247737462	37061657997	https://www.bilibili.com/video/BV185XUBQEYu/
493	正片	旧锅炉房里开私房菜！老哥预算20万能不能开？ @勇哥餐饮原创	BV18wXMBBE3w	116301557141351	37025350537	https://www.bilibili.com/video/BV18wXMBBE3w/
494	正片	小伙化身沸羊羊6万投入只为追对方！她不一样只占股0投入）—勇哥餐饮	BV1cukLBDEsv	115926217263573	25949181484	https://www.bilibili.com/video/BV1cukLBDEsv/
495	正片	在韩国开东北菜馆，每月只赚1.5万，还没有出去打工赚的多。 @勇哥餐饮原创	BV1FwoFB3EbL	116431899329188	37643616451	https://www.bilibili.com/video/BV1FwoFB3EbL/
496	正片	鸡公煲要求退费，可把勇哥气坏了！@勇哥餐饮原创	BV1BWEg6GEsE	116713991506589	38957878543	https://www.bilibili.com/video/BV1BWEg6GEsE/
497	正片	学员找茬勇哥，不听建议又嫌生意不好！气的勇哥直接挂麦@勇哥餐饮原创	BV1GMET6dELu	116711894355380	38945292325	https://www.bilibili.com/video/BV1GMET6dELu/
498	正片	鸡公煲亏20万后不甘心，又砸十几万开新店！开业后接着亏才想起找勇哥。 @勇哥餐饮原创	BV1hr5M67E1c	116560094037890	38275714458	https://www.bilibili.com/video/BV1hr5M67E1c/
499	正片	勇哥：直播广告费1秒钟1块钱，想把自己给优化了！@勇哥餐饮原创	BV1QgED6VEav	116722967315107	38997723911	https://www.bilibili.com/video/BV1QgED6VEav/
500	正片	穷人的钱好骗不好赚，穷人思维和富人思维（勇哥餐饮）	BV1DvwTzbE8w	116232233683715	36714250380	https://www.bilibili.com/video/BV1DvwTzbE8w/
501	正片	不要看人拉屎钩子痒，每天起床先撒泡尿照一照  @勇哥餐饮原创	BV1KZXGB2E7J	116304761588950	37036754055	https://www.bilibili.com/video/BV1KZXGB2E7J/
502	正片	快招公司最严厉的父亲住院。 @勇哥餐饮原创	BV11o5Y6VEDF	116576653150745	38344853879	https://www.bilibili.com/video/BV11o5Y6VEDF/
503	正片	突发斗音官方来电，勇哥：到底哪里违规了？ 对方最后直接挂断电话！ @勇哥餐饮原创	BV1Ek756QExT	116815795586754	39425344633	https://www.bilibili.com/video/BV1Ek756QExT/
504	正片	那么多害人的快招他们不管，却封了勇哥的小黄车！@勇哥餐饮原创	BV1Ur7V6YEY7	116816198239126	26029594536	https://www.bilibili.com/video/BV1Ur7V6YEY7/
